Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
5625,0.9224475670,0.0245464618,0.0019226541,0.0013479411,0.0346524765,0.0035528901,0.0046168454,0.0048257119,0.0001030446,0.0019844074
5626,0.8527419704,0.0209786791,0.0069511541,0.0071617566,0.0487745413,0.0036287426,0.0112521385,0.0413406515,0.0012941260,0.0058762400
5627,0.1010781688,0.0109407994,0.0123151996,0.0933736117,0.0636931256,0.1460815483,0.0331920669,0.4750810581,0.0073145731,0.0569298485
5628,0.8843921515,0.0776646472,0.0014798265,0.0036353258,0.0127286485,0.0040024264,0.0104101904,0.0032143266,0.0003002268,0.0021722303
5629,0.9397690036,0.0300846468,0.0007149395,0.0011380479,0.0135629776,0.0008732095,0.0097913822,0.0006130621,0.0001788885,0.0032738424
5630,0.8777774536,0.0489098878,0.0012559120,0.0030266839,0.0123359736,0.0036810982,0.0184377048,0.0085612329,0.0002664470,0.0257476062
5631,0.0922962072,0.1983123907,0.0171341044,0.4240623003,0.0597464698,0.1099401564,0.0407561575,0.0128104630,0.0019367328,0.0430050179
5632,0.8350910571,0.0542945337,0.0066106101,0.0163959800,0.0095834182,0.0561935031,0.0140993356,0.0047788690,0.0009510338,0.0020016594
5633,0.5700787192,0.0090559812,0.0065301340,0.1155758312,0.0462149703,0.1852020991,0.0110697640,0.0306552169,0.0042666225,0.0213506616
5634,0.4779133668,0.0602115024,0.0034212843,0.0443089605,0.0282656212,0.0065506254,0.0635523710,0.1961232123,0.0047708322,0.1148822241
5635,0.5948103178,0.0101262146,0.0017006750,0.0212697359,0.0390967075,0.0737032257,0.0368668750,0.2052580517,0.0045149367,0.0126532600
5636,0.9110159640,0.0138926823,0.0014206468,0.0031640928,0.0134663880,0.0065277850,0.0072848554,0.0296375271,0.0001641782,0.0134258804
5637,0.0737121347,0.7188336951,0.0677962462,0.0302983466,0.0328219024,0.0377443480,0.0121137050,0.0009071923,0.0224207500,0.0033516797
5638,0.7491095051,0.0180730495,0.0007268961,0.0102133669,0.0612315690,0.0049659176,0.1026654974,0.0254152687,0.0017913900,0.0258075398
5639,0.4802071591,0.0796015690,0.3066544337,0.0036092121,0.0217834376,0.0105643810,0.0356704447,0.0401405902,0.0026644294,0.0191043432
5640,0.7468060381,0.1333243409,0.0131643611,0.0059895474,0.0161086502,0.0365541663,0.0116452377,0.0249174144,0.0036888055,0.0078014385
5641,0.5741525490,0.1778739189,0.0205134789,0.0274012471,0.0971561388,0.0423388827,0.0409472084,0.0050827130,0.0078721433,0.0066617201
5642,0.7233718088,0.0472517765,0.0207083971,0.0108975995,0.1006619380,0.0642972580,0.0134668856,0.0086015885,0.0031700672,0.0075726809
5643,0.6242321236,0.0512167361,0.0035912197,0.0838120179,0.0568513843,0.0377035861,0.0589964720,0.0425086136,0.0110273174,0.0300605294
5644,0.6250193202,0.0353283949,0.0159423672,0.0486565657,0.0333370682,0.1369941064,0.0306281401,0.0322624802,0.0097433785,0.0320881786
5645,0.9519810172,0.0235478616,0.0007058376,0.0047563713,0.0038890785,0.0014329371,0.0043858167,0.0035416238,0.0001472289,0.0056122272
5646,0.4509778791,0.1119761668,0.0189904744,0.1341631013,0.0707240792,0.0612506436,0.0500039853,0.0051390044,0.0600629899,0.0367116760
5647,0.6920876690,0.0369932501,0.0025411745,0.0344572769,0.0415874887,0.0417823795,0.0289654205,0.0782576407,0.0007487010,0.0425789991
5648,0.0851395327,0.1437555966,0.7094788179,0.0029938377,0.0091221497,0.0226061351,0.0125415593,0.0005443467,0.0112933759,0.0025246485
5649,0.9042944741,0.0184951691,0.0039725641,0.0022986333,0.0232394081,0.0050923182,0.0304730684,0.0075203934,0.0002156133,0.0043983579
5650,0.5960077513,0.0381308153,0.0010819711,0.0322540152,0.1637825031,0.0338770034,0.0828291449,0.0315282670,0.0024105577,0.0180979710
5651,0.1866319535,0.0162277548,0.0198063558,0.0689304459,0.0993966676,0.3420681464,0.0856840446,0.0843109525,0.0078003278,0.0891433511
5652,0.9458005141,0.0426405692,0.0015818779,0.0005280259,0.0039719424,0.0003196253,0.0024120168,0.0003180619,0.0000496773,0.0023776891
5653,0.2900949829,0.0272703783,0.0270710487,0.1568187055,0.1184580922,0.2994300604,0.0380842739,0.0325715713,0.0033866502,0.0068142366
5654,0.3966882821,0.0266875820,0.0051501799,0.0449115411,0.0259151615,0.1006741823,0.0336544991,0.2974966389,0.0197935847,0.0490283483
5655,0.7570693630,0.0410120328,0.0081615817,0.0184073301,0.0365768148,0.0381208994,0.0377694081,0.0502310629,0.0030201642,0.0096313430
5656,0.8224481981,0.0809733361,0.0072608314,0.0047445387,0.0121920577,0.0018380044,0.0201634901,0.0119926793,0.0004102396,0.0379766246
5657,0.4867125359,0.2569148094,0.0107181716,0.0152677381,0.0625261740,0.0683484425,0.0609903768,0.0083325636,0.0126070825,0.0175821057
5658,0.7736985197,0.0054184912,0.0008143233,0.0641762146,0.0293218217,0.0263487196,0.0278670171,0.0437894331,0.0023214577,0.0262440020
5659,0.3865104220,0.1831852435,0.0562737002,0.1107158590,0.0845046328,0.1151153575,0.0295723557,0.0017949151,0.0301335751,0.0021939392
5660,0.8807423996,0.0378631957,0.0028024583,0.0147911231,0.0165550810,0.0119234871,0.0263528831,0.0069402606,0.0001886409,0.0018404707
5661,0.3268382115,0.0177947849,0.0051970454,0.1702588598,0.2207309401,0.0685468231,0.1127211661,0.0222189829,0.0089694798,0.0467237064
5662,0.7734492055,0.0393925329,0.0713232611,0.0032104518,0.0490561389,0.0094627052,0.0138153258,0.0281679663,0.0054735879,0.0066488247
5663,0.9041907770,0.0415045126,0.0011401055,0.0029898860,0.0164144735,0.0009695221,0.0164753238,0.0139714821,0.0006673393,0.0016765781
5664,0.8068378737,0.0041002252,0.0009520015,0.0068198608,0.0118930605,0.0072937772,0.0219692430,0.1344910254,0.0005615310,0.0050814016
5665,0.8451223498,0.1068252382,0.0024267302,0.0060735058,0.0098216183,0.0042693981,0.0162385841,0.0025911983,0.0012198355,0.0054115417
5666,0.0366459308,0.2723850714,0.1017118100,0.3070547077,0.0281179043,0.1806030672,0.0247773648,0.0035182222,0.0265982998,0.0185876218
5667,0.1454979667,0.0353701740,0.6488734972,0.0052307370,0.0065796263,0.0156394104,0.0282645882,0.0247460777,0.0042043507,0.0855935718
5668,0.0780071974,0.8284019091,0.0153762311,0.0199443919,0.0029464499,0.0364881465,0.0078976573,0.0005352853,0.0090710251,0.0013317064
5669,0.9107501728,0.0256911235,0.0004035558,0.0077582938,0.0173112274,0.0084737013,0.0153472078,0.0054175934,0.0007559347,0.0080911895
5670,0.1146622794,0.0157315716,0.0499360592,0.0246890235,0.0548234731,0.0400400893,0.0306371223,0.6250871583,0.0026912605,0.0417019629
5671,0.1067364729,0.0117190156,0.0138136882,0.0084486107,0.0171764467,0.2534628166,0.0612375437,0.2073062890,0.0128428000,0.3072563165
5672,0.9461848161,0.0113505369,0.0004973338,0.0057159789,0.0187486484,0.0024538190,0.0050349392,0.0049882870,0.0002556775,0.0047699632
5673,0.7183663858,0.0570666734,0.0164571551,0.0205460938,0.0461653499,0.0212938995,0.0449876316,0.0668376513,0.0015994569,0.0066797027
5674,0.5148591722,0.1508236460,0.0326210924,0.1558900422,0.0381630147,0.0357349749,0.0362727210,0.0124845625,0.0048754633,0.0182753108
5675,0.9373500658,0.0177024710,0.0010495849,0.0010757661,0.0223786442,0.0029131362,0.0086017913,0.0037576108,0.0007020645,0.0044688652
5676,0.7359786223,0.0768048674,0.0022637962,0.0181873690,0.0333729752,0.0423601879,0.0426101950,0.0296052043,0.0026496830,0.0161670996
5677,0.3737120420,0.0512439113,0.0026340604,0.3328540956,0.0880418718,0.0238465369,0.0504344584,0.0355267579,0.0089345082,0.0327717575
5678,0.6790376336,0.1336629346,0.0030179014,0.0484713190,0.0417957322,0.0071808414,0.0521080965,0.0188313211,0.0012456905,0.0146485298
5679,0.8239486369,0.0935122808,0.0021592709,0.0043324646,0.0392307301,0.0120913075,0.0074373749,0.0084592251,0.0067265105,0.0021021988
5680,0.0820243257,0.8217036351,0.0449164151,0.0059316413,0.0026433370,0.0116182362,0.0057143427,0.0002194182,0.0248139011,0.0004147478
5681,0.8512503303,0.0090809090,0.0047990248,0.0013929855,0.0075417484,0.0066195841,0.0085489845,0.0932973650,0.0007322545,0.0167368139
5682,0.7429374366,0.2039651929,0.0037899406,0.0038566739,0.0054439073,0.0046078673,0.0171802630,0.0083159771,0.0070222122,0.0028805291
5683,0.0886465334,0.0297433182,0.0137994759,0.0072887666,0.2200388585,0.0530754173,0.0678471898,0.0145774887,0.4633357557,0.0416471960
5684,0.7565632625,0.2164746199,0.0025125216,0.0010908132,0.0058160222,0.0021107586,0.0097348211,0.0020024644,0.0011866283,0.0025080882
5685,0.5916713852,0.0593250682,0.0056161024,0.0205317862,0.0512099543,0.0266925494,0.0427754555,0.0246491276,0.0031586962,0.1743698748
5686,0.1168695628,0.1678256966,0.0369193154,0.4414762416,0.0178331449,0.1119422966,0.0725433154,0.0142872064,0.0042240031,0.0160792173
5687,0.8185871318,0.0697646305,0.0036635117,0.0159076034,0.0151535276,0.0091874529,0.0359352097,0.0230455427,0.0058551015,0.0029002881
5688,0.1392947901,0.8172195487,0.0228959020,0.0092027655,0.0038603532,0.0017774183,0.0036870696,0.0003886335,0.0001178925,0.0015556265
5689,0.4253920950,0.0225929947,0.0054760893,0.0111212671,0.1304710380,0.1381494840,0.0819692535,0.1199481009,0.0359061516,0.0289735259
5690,0.9448337532,0.0107655356,0.0048427493,0.0016808852,0.0140762093,0.0030110824,0.0059988587,0.0074988502,0.0002364961,0.0070555802
5691,0.8884873689,0.0364110755,0.0024098784,0.0019531380,0.0166222968,0.0085693192,0.0292734353,0.0125663086,0.0007862722,0.0029209072
5692,0.0765509623,0.1164420183,0.5839550677,0.0151774798,0.0722407816,0.0698327558,0.0444555220,0.0028565598,0.0105501579,0.0079386948
5693,0.0854790527,0.8628810638,0.0094902726,0.0061006562,0.0050122137,0.0040386595,0.0225588147,0.0004796090,0.0029101199,0.0010495380
5694,0.6566073127,0.0132782856,0.0063826567,0.0295299292,0.0459162641,0.0844837887,0.0534136422,0.0420035382,0.0017607928,0.0666237898
5695,0.2950285269,0.3654222659,0.0171998684,0.0478858372,0.0268897515,0.0484416365,0.0235775605,0.0084374974,0.1564117570,0.0107052987
5696,0.0883860757,0.0070984499,0.0076441117,0.0247248014,0.4334157540,0.0981073836,0.1886284038,0.0840193446,0.0356258241,0.0323498511
5697,0.1079448314,0.7733517203,0.0240106813,0.0114306915,0.0154711831,0.0184206924,0.0069421943,0.0037875074,0.0311983450,0.0074421534
5698,0.2930601418,0.0350754498,0.0205479416,0.0794700414,0.0664269676,0.2525027536,0.0911151496,0.0602047347,0.0217573885,0.0798394314
5699,0.0606132256,0.0322499584,0.1598057806,0.0377905877,0.0234565819,0.6585656026,0.0121613396,0.0019195842,0.0075641162,0.0058732232
5700,0.2247673969,0.0443036176,0.0231508342,0.1478777985,0.0642580370,0.3078793831,0.0504192366,0.0785576809,0.0224739600,0.0363120551
5701,0.3929467287,0.0827107514,0.3860198283,0.0079691476,0.0663081212,0.0345530617,0.0174315076,0.0029023497,0.0054268882,0.0037316156
5702,0.8778302779,0.0307966803,0.0041523065,0.0088528081,0.0070507770,0.0136109775,0.0107218783,0.0168182776,0.0015274590,0.0286385579
5703,0.8007824920,0.0269653927,0.0175600378,0.0076639426,0.0380777331,0.0670236174,0.0106697720,0.0256228231,0.0014446066,0.0041895827
5704,0.6736573360,0.0936081848,0.0086985270,0.0860517218,0.0126395101,0.0598116781,0.0391796370,0.0152607291,0.0012943803,0.0097982958
5705,0.8454936764,0.0705739781,0.0226166633,0.0016536465,0.0182573469,0.0038473981,0.0186577963,0.0136577207,0.0014392695,0.0038025042
5706,0.2269580265,0.0358958564,0.0029877063,0.3366680589,0.1381813673,0.0360190162,0.0917955981,0.1151012628,0.0032314168,0.0131616909
5707,0.2749833181,0.2756794144,0.0629891641,0.0128150708,0.0864200447,0.2223374021,0.0284313158,0.0053308514,0.0270814968,0.0039319217
5708,0.3647929846,0.0325273659,0.0071998943,0.0644096411,0.1215049614,0.0495261649,0.1443470529,0.1566911051,0.0117522808,0.0472485490
5709,0.2574990267,0.2258499792,0.0293750481,0.1242025468,0.0393821486,0.1194482838,0.0971694352,0.0219719805,0.0696937298,0.0154078215
5710,0.4727834005,0.0326783641,0.0172970961,0.0213921118,0.2087352642,0.0986557624,0.0293475713,0.0837448281,0.0189807141,0.0163848874
5711,0.9130127629,0.0258899453,0.0015505091,0.0034053094,0.0115717234,0.0050579743,0.0202883039,0.0148491463,0.0006792682,0.0036950572
5712,0.6793853690,0.1105640436,0.0144874520,0.0038791455,0.0381968567,0.0076442157,0.0502055551,0.0838488365,0.0047669848,0.0070215410
5713,0.8344771215,0.0021688485,0.0010431960,0.0018050555,0.0369569447,0.0113758551,0.0412132868,0.0563492462,0.0010384592,0.0135719866
5714,0.2018765967,0.0340423881,0.0484257756,0.1995339977,0.1494474085,0.1078585508,0.1329123245,0.0231691242,0.0122676712,0.0904661626
5715,0.0646819622,0.4922972264,0.4143616985,0.0072942174,0.0023534371,0.0078475709,0.0053902448,0.0005253098,0.0015788230,0.0036695099
5716,0.8531393612,0.0119431972,0.0001716525,0.0029695268,0.0172774402,0.0151599323,0.0213847076,0.0710270538,0.0006793001,0.0062478283
5717,0.1778215506,0.1376216457,0.3810913367,0.0512764637,0.0537570948,0.0858764313,0.0373599657,0.0307375454,0.0216728834,0.0227850827
5718,0.3821095143,0.5549461444,0.0146059724,0.0042258469,0.0020862185,0.0049322766,0.0306756769,0.0037030069,0.0014903365,0.0012250065
5719,0.8276935539,0.0169953613,0.0392042728,0.0008962977,0.0358939745,0.0413886445,0.0098978732,0.0092205547,0.0097121820,0.0090972855
5720,0.4161711659,0.1913189096,0.2312851595,0.0237884971,0.0174453355,0.0174522168,0.0332888383,0.0123753734,0.0286145406,0.0282599634
5721,0.1571697922,0.4917780894,0.0118743189,0.2174443352,0.0512498854,0.0179479532,0.0442361136,0.0008693686,0.0050038346,0.0024263088
5722,0.2586051255,0.6810657927,0.0026155506,0.0106942292,0.0145354541,0.0115505937,0.0167928817,0.0010034567,0.0016249301,0.0015119856
5723,0.3591483856,0.1914089611,0.0023508223,0.3475503871,0.0058416579,0.0197941082,0.0209075441,0.0057114378,0.0032465000,0.0440401960
5724,0.1164976363,0.3277932642,0.0118696562,0.1271640380,0.0819190656,0.1215230131,0.1028487310,0.0023928692,0.0955274752,0.0124642513
5725,0.2404582782,0.0816196395,0.0064886884,0.3774830606,0.0324841896,0.1570438639,0.0709484680,0.0128084573,0.0025610200,0.0181043344
5726,0.2742225740,0.0560637749,0.0040300797,0.0155047681,0.2024302373,0.1410650363,0.1083404875,0.0911857380,0.0063320021,0.1008253021
5727,0.7743746118,0.1603392120,0.0015145656,0.0057015274,0.0260037229,0.0022125120,0.0264449182,0.0003452080,0.0008701109,0.0021936113
5728,0.5072509387,0.3159451863,0.0365046815,0.0162731478,0.0101055968,0.0170570417,0.0586862943,0.0159570175,0.0177934164,0.0044266792
5729,0.4864689539,0.2410268445,0.0162046691,0.0601961196,0.0486521178,0.0067430552,0.0971430577,0.0171148344,0.0011696361,0.0252807118
5730,0.2847149035,0.1475091322,0.0066949805,0.0073894617,0.0612743998,0.0204004720,0.0371993066,0.3858003347,0.0247839103,0.0242330987
5731,0.4932496618,0.0062055957,0.0037942621,0.0299200393,0.0890382006,0.1109548853,0.0390531272,0.2176330653,0.0005984862,0.0095526766
5732,0.1067108905,0.0978917077,0.4244384015,0.0359286857,0.0736401703,0.0999973819,0.0669427193,0.0363672243,0.0402575025,0.0178253163
5733,0.3139668306,0.1049428066,0.0178006253,0.2235352563,0.0122160971,0.2562867058,0.0199510273,0.0424766323,0.0029783507,0.0058456680
5734,0.0524819531,0.7445441068,0.0142333209,0.0447859540,0.0424062967,0.0674932933,0.0288605046,0.0009632363,0.0027107308,0.0015206034
5735,0.6109350785,0.0571690983,0.0084647632,0.0277819022,0.0661591381,0.0670158718,0.0803072364,0.0536215481,0.0028427173,0.0257026461
5736,0.5841096328,0.0976497888,0.0029513629,0.1610764541,0.0140841384,0.0206613298,0.0753458248,0.0301821412,0.0052654094,0.0086739179
5737,0.3603839876,0.0716761219,0.1115495445,0.0155097989,0.0528091692,0.1087303040,0.1179577164,0.0356959561,0.0981057054,0.0275816961
5738,0.7241409249,0.0216144054,0.0005604394,0.0635313893,0.0922362426,0.0104781963,0.0393699750,0.0265791790,0.0027143094,0.0187749389
5739,0.9540403872,0.0056129147,0.0001269578,0.0036663930,0.0167165047,0.0023969931,0.0075853715,0.0086997042,0.0002158885,0.0009388852
5740,0.9197930365,0.0098920831,0.0015120061,0.0012003258,0.0223374577,0.0098583935,0.0128924467,0.0134982604,0.0021884947,0.0068274954
5741,0.5456046757,0.1061190861,0.0122670336,0.0956222236,0.0691301049,0.0333896960,0.0702276409,0.0040232432,0.0522309261,0.0113853699
5742,0.6396146104,0.1588943725,0.0046850848,0.0122187500,0.0245019491,0.0131745837,0.0534556759,0.0790260497,0.0021814390,0.0122474849
5743,0.9287333214,0.0212948156,0.0014607223,0.0026593000,0.0088832899,0.0023880500,0.0151095174,0.0080757065,0.0005238226,0.0108714542
5744,0.8793298826,0.0851935486,0.0029562961,0.0012599353,0.0028746817,0.0007989054,0.0121150928,0.0115087433,0.0002419540,0.0037209601
5745,0.6072862210,0.0462811197,0.0101725501,0.0044330887,0.0523179772,0.0050706779,0.1601511530,0.0862947760,0.0048312087,0.0231612278
5746,0.9641258628,0.0236741151,0.0013333303,0.0006318364,0.0046476260,0.0015964574,0.0013864936,0.0007117172,0.0000265813,0.0018659801
5747,0.4949998361,0.0556320454,0.0029962512,0.2308229398,0.0549890215,0.0701160919,0.0487697260,0.0278955526,0.0007714913,0.0130070440
5748,0.4856001908,0.0283251223,0.0098228857,0.2277371079,0.0502394107,0.0548196168,0.0527363799,0.0591126980,0.0022579988,0.0293485891
5749,0.7495148216,0.0309576681,0.0015096666,0.0577505334,0.0693813003,0.0158573979,0.0278475319,0.0278014392,0.0008103734,0.0185692677
5750,0.1358627889,0.1211391224,0.4049050743,0.0096428565,0.0511753047,0.0415935984,0.0664985579,0.0129426263,0.1486895378,0.0075505328
5751,0.7963758165,0.0757837811,0.0086450301,0.0082106541,0.0213841713,0.0141417095,0.0260465626,0.0254352985,0.0012511685,0.0227258079
5752,0.1225856803,0.2632574185,0.0549844123,0.2933014503,0.1255598405,0.0587765983,0.0233951215,0.0140576665,0.0320771595,0.0120046523
5753,0.5693169011,0.0290440001,0.0101973256,0.0138360685,0.1229959236,0.0469990081,0.0480930968,0.1189995382,0.0105803064,0.0299378317
5754,0.9415478954,0.0265240842,0.0006576163,0.0005230690,0.0043285801,0.0009823981,0.0195664015,0.0043730217,0.0001014473,0.0013954865
5755,0.8430403950,0.0379523415,0.0053228951,0.0330856307,0.0112158375,0.0110483996,0.0397372370,0.0121842429,0.0010286337,0.0053843871
5756,0.3357108358,0.0833832106,0.0493360385,0.2822181967,0.0120474049,0.1640616272,0.0241176337,0.0313052086,0.0027523818,0.0150674622
5757,0.1412243941,0.0516190220,0.0025494707,0.5410870759,0.0393398878,0.0702743339,0.0513080720,0.0146974009,0.0050061483,0.0828941944
5758,0.0556130966,0.9056162395,0.0012994815,0.0164892554,0.0057888998,0.0016826644,0.0126314037,0.0000849667,0.0003642764,0.0004297158
5759,0.1094792881,0.0358284233,0.0304414335,0.0501059297,0.0424445218,0.6128755590,0.0544747145,0.0141058020,0.0086769191,0.0415674090
5760,0.2941927944,0.3231375715,0.0135526368,0.1325878276,0.0124192288,0.0129826160,0.0612555609,0.0586056044,0.0065767704,0.0846893893
5761,0.0538730881,0.1819014351,0.5334990921,0.0377019210,0.0576583376,0.0805692071,0.0317826322,0.0013478631,0.0123449849,0.0093214388
5762,0.5382609821,0.0494229527,0.0372760614,0.0382252212,0.1660500764,0.0899955308,0.0457081185,0.0213132406,0.0095637125,0.0041841039
5763,0.0429084956,0.0155171195,0.8979756178,0.0013384325,0.0111243484,0.0114043007,0.0040357056,0.0027602797,0.0101094270,0.0028262732
5764,0.1611168129,0.7689920200,0.0034484699,0.0151622794,0.0266025161,0.0020688732,0.0181385632,0.0006549376,0.0015832462,0.0022322814
5765,0.9674286908,0.0089338630,0.0002005220,0.0017075215,0.0082880991,0.0034522985,0.0039421164,0.0034899332,0.0000905762,0.0024663793
5766,0.1995810406,0.0090964055,0.0204692989,0.0184834332,0.1123565588,0.0611963733,0.0258785892,0.4385124510,0.0069844825,0.1074413671
5767,0.8431176959,0.0554493941,0.0084959112,0.0198026717,0.0177574785,0.0071108585,0.0162340080,0.0116018439,0.0006602330,0.0197699051
